Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;CO;NO2;SO2;NOx;
18-01-2022 15:30:00;0.27;7.48;1.28;13.64;Data er manuelt kontrolleret
18-01-2022 13:30:00;0.21;9.26;0;13.73;Data er manuelt kontrolleret
18-01-2022 13:00:00;0.22;5.91;0;10.33;Data er manuelt kontrolleret
18-01-2022 12:30:00;0.22;6.5;0;10.17;Data er manuelt kontrolleret
18-01-2022 12:00:00;0.22;8.4;0;14.29;Data er manuelt kontrolleret
18-01-2022 11:30:00;0.22;5.74;0;10.12;Data er manuelt kontrolleret
18-01-2022 11:00:00;0.22;7.21;0.03;12.22;Data er manuelt kontrolleret
18-01-2022 10:30:00;0.22;7.11;0;11.93;Data er manuelt kontrolleret
18-01-2022 10:00:00;0.22;6.48;0.16;10.38;Data er manuelt kontrolleret
18-01-2022 09:30:00;0.22;6.5;0.24;10.82;Data er manuelt kontrolleret
18-01-2022 09:00:00;0.21;7.46;0.16;11.99;Data er manuelt kontrolleret
18-01-2022 08:30:00;0.19;8.2;0.13;11.9;Data er manuelt kontrolleret
18-01-2022 07:00:00;0.2;12.97;0.16;20.5;Data er manuelt kontrolleret
18-01-2022 06:30:00;0.19;8.24;0.13;11.63;Data er manuelt kontrolleret
18-01-2022 05:30:00;0.14;7.1;0;6.81;Data er manuelt kontrolleret
18-01-2022 05:00:00;0.13;5.89;0;5.64;Data er manuelt kontrolleret
18-01-2022 04:30:00;0.12;4.95;0;4.9;Data er manuelt kontrolleret
18-01-2022 04:00:00;0.12;3.52;0;3.06;Data er manuelt kontrolleret
18-01-2022 03:30:00;0.12;4.9;0;4.36;Data er manuelt kontrolleret
18-01-2022 03:00:00;0.1;5.39;0;5.68;Data er manuelt kontrolleret
18-01-2022 02:30:00;0.12;5.34;0;4.84;Data er manuelt kontrolleret
18-01-2022 02:00:00;0.1;3.96;0;3.4;Data er manuelt kontrolleret
18-01-2022 01:30:00;0.14;11.84;0;15.11;Data er manuelt kontrolleret
18-01-2022 01:00:00;0.12;10.08;0;12.09;Data er manuelt kontrolleret
18-01-2022 00:30:00;0.12;3.94;0;3.19;Data er manuelt kontrolleret
18-01-2022 00:00:00;0.1;5.32;0;4.86;Data er manuelt kontrolleret
17-01-2022 23:30:00;0.12;4.9;0.08;5.16;Data er manuelt kontrolleret
17-01-2022 23:00:00;0.14;11.74;0.16;15.43;Data er manuelt kontrolleret
17-01-2022 22:30:00;0.12;10.98;0.05;14.21;Data er manuelt kontrolleret
17-01-2022 22:00:00;0.14;10.6;0.11;11.88;Data er manuelt kontrolleret
17-01-2022 21:30:00;0.14;17.23;0.03;21.57;Data er manuelt kontrolleret
17-01-2022 21:00:00;0.13;15.2;0.08;20.5;Data er manuelt kontrolleret
17-01-2022 20:30:00;0.15;16.83;0.13;22.76;Data er manuelt kontrolleret
17-01-2022 20:00:00;0.15;17.25;0.08;22.09;Data er manuelt kontrolleret
17-01-2022 19:30:00;0.16;23.66;0.11;31.5;Data er manuelt kontrolleret
17-01-2022 19:00:00;0.15;18.36;0.16;27.21;Data er manuelt kontrolleret
17-01-2022 18:30:00;0.19;18.19;0.19;23.62;Data er manuelt kontrolleret
17-01-2022 18:00:00;0.19;24.77;0;32.61;Data er manuelt kontrolleret
17-01-2022 17:30:00;0.21;21.57;0.24;28;Data er manuelt kontrolleret
17-01-2022 17:00:00;0.2;31.67;0.24;56.07;Data er manuelt kontrolleret
17-01-2022 16:30:00;0.2;32.67;0.27;52.78;Data er manuelt kontrolleret
17-01-2022 16:00:00;0.17;21.44;0.24;36.57;Data er manuelt kontrolleret
17-01-2022 15:30:00;0.15;17.04;0.19;24.82;Data er manuelt kontrolleret
17-01-2022 15:00:00;0.15;12.51;0.13;19.85;Data er manuelt kontrolleret
17-01-2022 14:30:00;0.16;18.09;0.48;26.93;Data er manuelt kontrolleret
17-01-2022 14:00:00;0.15;12.66;0.24;27.04;Data er manuelt kontrolleret
17-01-2022 13:30:00;0.13;9.81;0;15.43;Data er manuelt kontrolleret
17-01-2022 13:00:00;0.13;10.35;0.16;16.03;Data er manuelt kontrolleret
17-01-2022 12:30:00;0.13;9.1;0.16;15.78;Data er manuelt kontrolleret
17-01-2022 12:00:00;0.1;8.28;0.16;13.96;Data er manuelt kontrolleret
17-01-2022 11:30:00;0.12;11.8;0.32;18.02;Data er manuelt kontrolleret
17-01-2022 11:00:00;0.1;11.05;0.24;16.5;Data er manuelt kontrolleret
17-01-2022 10:30:00;0.1;11.57;0.32;16.24;Data er manuelt kontrolleret
17-01-2022 10:00:00;0.1;11.76;0.29;15.8;Data er manuelt kontrolleret
17-01-2022 09:30:00;0.12;10.98;0.16;16.12;Data er manuelt kontrolleret
17-01-2022 09:00:00;0.1;11.25;0.24;14.69;Data er manuelt kontrolleret
17-01-2022 08:30:00;0.14;20.94;0.29;29.45;Data er manuelt kontrolleret
17-01-2022 08:00:00;0.12;15.8;0.11;21.84;Data er manuelt kontrolleret
17-01-2022 07:30:00;0.14;16.64;0.05;24.69;Data er manuelt kontrolleret
17-01-2022 07:00:00;0.13;10.4;0.16;14.78;Data er manuelt kontrolleret
17-01-2022 06:30:00;0.14;9.89;0.13;13.73;Data er manuelt kontrolleret
17-01-2022 06:00:00;0.13;5.53;0.27;8.32;Data er manuelt kontrolleret
17-01-2022 05:30:00;0.15;4.09;0.24;4.26;Data er manuelt kontrolleret
17-01-2022 04:30:00;0.15;2.33;0.27;0.8;Data er manuelt kontrolleret
17-01-2022 04:00:00;0.16;2.01;0.48;3.19;Data er manuelt kontrolleret
17-01-2022 03:30:00;0.17;1.61;0.69;2.66;Data er manuelt kontrolleret
17-01-2022 02:30:00;0.16;0.88;0.37;0.57;Data er manuelt kontrolleret
17-01-2022 02:00:00;0.16;0.8;0.43;0.92;Data er manuelt kontrolleret
17-01-2022 01:30:00;0.17;0.88;0.53;0.96;Data er manuelt kontrolleret
17-01-2022 01:00:00;0.17;1.09;0.45;0.61;Data er manuelt kontrolleret
17-01-2022 00:30:00;0.16;1.05;0.48;2.08;Data er manuelt kontrolleret
17-01-2022 00:00:00;0.16;0.61;0.56;0.98;Data er manuelt kontrolleret
16-01-2022 23:30:00;0.17;0.94;0.43;2.33;Data er manuelt kontrolleret
16-01-2022 23:00:00;0.16;1.78;0.4;3.86;Data er manuelt kontrolleret
16-01-2022 22:30:00;0.16;1.97;0.4;3.44;Data er manuelt kontrolleret
16-01-2022 22:00:00;0.15;3.04;0.4;4.17;Data er manuelt kontrolleret
16-01-2022 21:30:00;0.15;2.43;0.37;3.23;Data er manuelt kontrolleret
16-01-2022 21:00:00;0.16;2.43;0.48;4.11;Data er manuelt kontrolleret
16-01-2022 20:30:00;0.16;3.63;0.48;5.2;Data er manuelt kontrolleret
16-01-2022 20:00:00;0.15;3.44;0.37;6.06;Data er manuelt kontrolleret
16-01-2022 19:30:00;0.16;4.4;0.37;7.25;Data er manuelt kontrolleret
16-01-2022 19:00:00;0.17;6.88;0.4;11.19;Data er manuelt kontrolleret
16-01-2022 18:30:00;0.16;6.35;0.24;11.69;Data er manuelt kontrolleret
16-01-2022 18:00:00;0.15;5.14;0.32;8.95;Data er manuelt kontrolleret
16-01-2022 17:30:00;0.16;5.7;0.37;9.75;Data er manuelt kontrolleret
16-01-2022 17:00:00;0.17;6.35;0.29;11.32;Data er manuelt kontrolleret
16-01-2022 16:30:00;0.19;6.22;0.35;11.21;Data er manuelt kontrolleret
16-01-2022 16:00:00;0.2;6.14;0.37;10.71;Data er manuelt kontrolleret
16-01-2022 15:30:00;0.2;5.68;0.37;8.66;Data er manuelt kontrolleret
16-01-2022 15:00:00;0.2;6.39;0.45;9.81;Data er manuelt kontrolleret
16-01-2022 14:30:00;0.22;5.76;0.24;8.09;Data er manuelt kontrolleret
16-01-2022 14:00:00;0.23;4.84;0.35;7.92;Data er manuelt kontrolleret
16-01-2022 13:30:00;0.22;4.93;0.32;7.76;Data er manuelt kontrolleret
16-01-2022 13:00:00;0.23;5.7;0.43;9.45;Data er manuelt kontrolleret
16-01-2022 12:30:00;0.24;6.14;0.35;10.44;Data er manuelt kontrolleret
16-01-2022 12:00:00;0.23;6.71;0.35;9.37;Data er manuelt kontrolleret
16-01-2022 11:30:00;0.23;6.29;0.37;9.41;Data er manuelt kontrolleret
16-01-2022 11:00:00;0.23;6.27;0.4;8.49;Data er manuelt kontrolleret
16-01-2022 10:30:00;0.22;6.08;0.37;8.28;Data er manuelt kontrolleret
16-01-2022 10:00:00;0.21;6.71;0.35;8.97;Data er manuelt kontrolleret
16-01-2022 09:30:00;0.21;5.37;0.32;7.59;Data er manuelt kontrolleret
16-01-2022 09:00:00;0.21;5.57;0.29;7.9;Data er manuelt kontrolleret
16-01-2022 08:30:00;0.21;6.5;0.29;7.71;Data er manuelt kontrolleret
16-01-2022 08:00:00;0.24;8.43;0.35;9.73;Data er manuelt kontrolleret
16-01-2022 07:30:00;0.23;8.03;0.37;10.17;Data er manuelt kontrolleret
16-01-2022 07:00:00;0.24;8.55;0.37;10.37;Data er manuelt kontrolleret
16-01-2022 06:30:00;0.23;8.17;0.21;9.12;Data er manuelt kontrolleret
16-01-2022 06:00:00;0.22;8.53;0.24;9.89;Data er manuelt kontrolleret
16-01-2022 05:30:00;0.21;7.25;0.19;7.59;Data er manuelt kontrolleret
16-01-2022 05:00:00;0.2;5.41;0.29;5.95;Data er manuelt kontrolleret
16-01-2022 04:30:00;0.19;4;0.16;4.69;Data er manuelt kontrolleret
16-01-2022 03:30:00;0.23;2.52;0.35;2.64;Data er manuelt kontrolleret
16-01-2022 03:00:00;0.24;2.49;0.4;2.18;Data er manuelt kontrolleret
16-01-2022 02:30:00;0.23;2.68;0.45;2.26;Data er manuelt kontrolleret
16-01-2022 02:00:00;0.23;2.81;0.53;2.73;Data er manuelt kontrolleret
16-01-2022 01:30:00;0.24;3.23;0.4;3.39;Data er manuelt kontrolleret
16-01-2022 01:00:00;0.24;3.61;0.4;4.17;Data er manuelt kontrolleret
16-01-2022 00:30:00;0.24;5.39;0.37;9.03;Data er manuelt kontrolleret
16-01-2022 00:00:00;0.26;4.86;0.24;7.17;Data er manuelt kontrolleret
15-01-2022 23:30:00;0.26;6.1;0.4;9.56;Data er manuelt kontrolleret
15-01-2022 23:00:00;0.26;10.82;0.53;15.11;Data er manuelt kontrolleret
15-01-2022 22:30:00;0.26;12.47;0.56;19.24;Data er manuelt kontrolleret
15-01-2022 22:00:00;0.27;11.49;0.61;19.11;Data er manuelt kontrolleret
15-01-2022 21:30:00;0.28;8.89;0.64;14.15;Data er manuelt kontrolleret
15-01-2022 21:00:00;0.28;8.59;0.51;13.06;Data er manuelt kontrolleret
15-01-2022 20:30:00;0.27;10.79;0.56;15.7;Data er manuelt kontrolleret
15-01-2022 20:00:00;0.26;13.96;0.61;20.04;Data er manuelt kontrolleret
15-01-2022 19:30:00;0.24;15.03;0.56;23.01;Data er manuelt kontrolleret
15-01-2022 19:00:00;0.29;14.76;0.64;22.24;Data er manuelt kontrolleret
15-01-2022 18:30:00;0.28;21.23;0.88;33.81;Data er manuelt kontrolleret
15-01-2022 18:00:00;0.28;17.02;0.72;27.21;Data er manuelt kontrolleret
15-01-2022 17:30:00;0.27;17.14;0.67;25.28;Data er manuelt kontrolleret
15-01-2022 17:00:00;0.26;15.64;0.75;27.98;Data er manuelt kontrolleret
15-01-2022 16:30:00;0.27;13.1;0.8;18.74;Data er manuelt kontrolleret
15-01-2022 16:00:00;0.26;13.25;0.8;18.21;Data er manuelt kontrolleret
15-01-2022 15:30:00;0.24;13.04;0.69;17.33;Data er manuelt kontrolleret
15-01-2022 15:00:00;0.24;11.19;0.88;15.43;Data er manuelt kontrolleret
15-01-2022 14:30:00;0.26;11.95;0.96;18.65;Data er manuelt kontrolleret
15-01-2022 14:00:00;0.24;10.35;0.98;16.45;Data er manuelt kontrolleret
15-01-2022 13:30:00;0.23;9.89;1.2;15.63;Data er manuelt kontrolleret
15-01-2022 13:00:00;0.23;10.75;0.96;15.47;Data er manuelt kontrolleret
15-01-2022 12:30:00;0.21;9.58;0.8;14.57;Data er manuelt kontrolleret
15-01-2022 12:00:00;0.22;9.81;0.88;14.29;Data er manuelt kontrolleret
15-01-2022 11:30:00;0.22;9.66;0.88;13.62;Data er manuelt kontrolleret
15-01-2022 11:00:00;0.19;10.21;0.82;13.39;Data er manuelt kontrolleret
15-01-2022 10:30:00;0.2;10.21;0.75;14.17;Data er manuelt kontrolleret
15-01-2022 10:00:00;0.2;9.47;0.8;13.31;Data er manuelt kontrolleret
15-01-2022 09:30:00;0.19;9.52;0.75;13.25;Data er manuelt kontrolleret
15-01-2022 09:00:00;0.17;8.51;0.67;10.98;Data er manuelt kontrolleret
15-01-2022 08:30:00;0.19;20.92;0.64;27.04;Data er manuelt kontrolleret
15-01-2022 08:00:00;0.21;41.96;1.01;68.51;Data er manuelt kontrolleret
15-01-2022 07:30:00;0.2;28.34;0.72;41.6;Data er manuelt kontrolleret
15-01-2022 07:00:00;0.24;36.97;0.9;57.64;Data er manuelt kontrolleret
15-01-2022 06:30:00;0.22;39.72;1.01;64.07;Data er manuelt kontrolleret
15-01-2022 05:30:00;0.12;20;1.36;87.11;Data er manuelt kontrolleret
15-01-2022 05:00:00;0.08;11.95;0.93;35.92;Data er manuelt kontrolleret
15-01-2022 04:30:00;0.07;2.81;0.56;6.14;Data er manuelt kontrolleret
15-01-2022 04:00:00;0.07;5.7;0.51;9.18;Data er manuelt kontrolleret
15-01-2022 03:30:00;0.08;9.2;0.37;12.09;Data er manuelt kontrolleret
15-01-2022 03:00:00;0.12;15.26;0.53;24.17;Data er manuelt kontrolleret
15-01-2022 02:30:00;0.1;13.73;0.56;21.59;Data er manuelt kontrolleret
15-01-2022 02:00:00;0.12;23.68;0.48;40.81;Data er manuelt kontrolleret
15-01-2022 01:30:00;0.08;5.3;0.32;9.05;Data er manuelt kontrolleret
15-01-2022 01:00:00;0.08;3.44;0.27;6.08;Data er manuelt kontrolleret
