Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;CO;SO2;PM_2.5_Lvs;NO2;comment
16-03-2020 13:30:00;15,83;0,23;-0,08;;9,36;Data er manuelt kontrolleret
16-03-2020 13:00:00;18,03;0,21;-0,08;;9,69;Data er manuelt kontrolleret
16-03-2020 12:30:00;27,73;0,25;0,05;;14,83;Data er manuelt kontrolleret
16-03-2020 12:00:00;16,89;0,21;-0,08;;10,21;Data er manuelt kontrolleret
16-03-2020 11:30:00;26,16;0,24;0;;16,32;Data er manuelt kontrolleret
16-03-2020 11:00:00;32,4;0,24;0,08;;19,03;Data er manuelt kontrolleret
16-03-2020 10:30:00;25,06;0,23;0,19;;15,14;Data er manuelt kontrolleret
16-03-2020 10:00:00;16,31;0,21;0,11;;10,04;Data er manuelt kontrolleret
16-03-2020 09:00:00;17,74;0,21;0,02;;10,61;Data er manuelt kontrolleret
16-03-2020 08:30:00;24,04;0,23;0,08;;14,01;Data er manuelt kontrolleret
16-03-2020 08:00:00;24,2;0,24;0,08;;14,43;Data er manuelt kontrolleret
16-03-2020 07:30:00;25,82;0,24;0,02;;15,94;Data er manuelt kontrolleret
16-03-2020 07:00:00;19,56;0,23;-0,03;;13,99;Data er manuelt kontrolleret
16-03-2020 06:30:00;17,3;0,24;0,02;;12,43;Data er manuelt kontrolleret
16-03-2020 06:00:00;9,65;0,21;-0,09;;7,23;Data er manuelt kontrolleret
16-03-2020 05:30:00;7,78;0,21;-0,06;;6,24;Data er manuelt kontrolleret
16-03-2020 05:00:00;4,84;0,21;-0,14;;4,12;Data er manuelt kontrolleret
16-03-2020 04:30:00;3,91;0,23;-0,14;;3,74;Data er manuelt kontrolleret
16-03-2020 03:30:00;2,72;0,21;-0,17;;3,13;Data er manuelt kontrolleret
16-03-2020 03:00:00;2,06;0,21;-0,06;;2,45;Data er manuelt kontrolleret
16-03-2020 02:30:00;1,67;0,21;-0,09;;2,32;Data er manuelt kontrolleret
16-03-2020 02:00:00;3,47;0,2;-0,11;;3,26;Data er manuelt kontrolleret
16-03-2020 01:30:00;1,77;0,21;-0,11;;1,81;Data er manuelt kontrolleret
16-03-2020 01:00:00;2,6;0,21;-0,19;;2,19;Data er manuelt kontrolleret
16-03-2020 00:30:00;2,81;0,21;-0,14;;2,41;Data er manuelt kontrolleret
16-03-2020 00:00:00;2,68;0,22;-0,09;4,16;2,64;Data er manuelt kontrolleret
15-03-2020 23:30:00;4,3;0,24;-0,11;;3,84;Data er manuelt kontrolleret
15-03-2020 23:00:00;7,57;0,25;0,02;;5,05;Data er manuelt kontrolleret
15-03-2020 22:30:00;7,59;0,24;-0,06;;5,39;Data er manuelt kontrolleret
15-03-2020 22:00:00;7,03;0,24;-0,04;;5,68;Data er manuelt kontrolleret
15-03-2020 21:30:00;8,36;0,25;0,05;;6,35;Data er manuelt kontrolleret
15-03-2020 21:00:00;10,29;0,25;-0,01;;6,76;Data er manuelt kontrolleret
15-03-2020 20:30:00;9,71;0,25;-0,12;;6,93;Data er manuelt kontrolleret
15-03-2020 20:00:00;10,81;0,25;-0,06;;7,74;Data er manuelt kontrolleret
15-03-2020 19:30:00;9,91;0,24;-0,01;;7,88;Data er manuelt kontrolleret
15-03-2020 19:00:00;11,78;0,26;-0,04;;8,74;Data er manuelt kontrolleret
15-03-2020 18:30:00;12,84;0,26;-0,01;;8,52;Data er manuelt kontrolleret
15-03-2020 18:00:00;14,37;0,27;-0,01;;10,38;Data er manuelt kontrolleret
15-03-2020 17:30:00;18,97;0,27;-0,04;;12,04;Data er manuelt kontrolleret
15-03-2020 17:00:00;14,82;0,26;-0,09;;10,63;Data er manuelt kontrolleret
15-03-2020 16:30:00;10,93;0,25;-0,01;;7,87;Data er manuelt kontrolleret
15-03-2020 16:00:00;15,94;0,26;0,13;;10,77;Data er manuelt kontrolleret
15-03-2020 15:30:00;14,56;0,27;0,05;;9,89;Data er manuelt kontrolleret
15-03-2020 15:00:00;19,43;0,27;-0,01;;13,32;Data er manuelt kontrolleret
15-03-2020 14:30:00;17,14;0,28;0,02;;12,31;Data er manuelt kontrolleret
15-03-2020 14:00:00;21,89;0,28;-0,01;;15,29;Data er manuelt kontrolleret
15-03-2020 13:30:00;21,48;0,27;0,07;;14,78;Data er manuelt kontrolleret
15-03-2020 13:00:00;26,25;0,3;0,12;;16,79;Data er manuelt kontrolleret
15-03-2020 12:30:00;26,64;0,28;0,1;;17,15;Data er manuelt kontrolleret
15-03-2020 12:00:00;26,14;0,3;0,23;;16,92;Data er manuelt kontrolleret
15-03-2020 11:30:00;29,81;0,3;0,18;;18,32;Data er manuelt kontrolleret
15-03-2020 11:00:00;27,22;0,32;0,26;;15,84;Data er manuelt kontrolleret
15-03-2020 10:30:00;27,24;0,32;0,29;;14,64;Data er manuelt kontrolleret
15-03-2020 10:00:00;17,62;0,27;0,15;;11,91;Data er manuelt kontrolleret
15-03-2020 09:30:00;15,5;0,28;0,02;;10,99;Data er manuelt kontrolleret
15-03-2020 09:00:00;16,19;0,27;0,12;;11,26;Data er manuelt kontrolleret
15-03-2020 08:30:00;24,11;0,31;0,26;;13,44;Data er manuelt kontrolleret
15-03-2020 08:00:00;11,59;0,27;0,04;;8,65;Data er manuelt kontrolleret
15-03-2020 07:30:00;21,39;0,26;0,21;;14,82;Data er manuelt kontrolleret
15-03-2020 07:00:00;17,47;0,27;0,15;;13,24;Data er manuelt kontrolleret
15-03-2020 06:30:00;16,19;0,27;0,15;;11,44;Data er manuelt kontrolleret
15-03-2020 05:30:00;8,16;0,24;0,12;;6,67;Data er manuelt kontrolleret
15-03-2020 05:00:00;10,88;0,24;0,12;;6,16;Data er manuelt kontrolleret
15-03-2020 04:30:00;19,77;0,24;0,42;;5,55;Data er manuelt kontrolleret
15-03-2020 04:00:00;8,77;0,24;0,2;;7,64;Data er manuelt kontrolleret
15-03-2020 03:30:00;7,77;0,25;0,04;;6,52;Data er manuelt kontrolleret
15-03-2020 03:00:00;11,77;0,24;0,23;;6,29;Data er manuelt kontrolleret
15-03-2020 02:30:00;10,36;0,25;0,09;;6,48;Data er manuelt kontrolleret
15-03-2020 02:00:00;20,29;0,22;0,18;;11,31;Data er manuelt kontrolleret
15-03-2020 01:30:00;19,48;0,24;0,2;;9,31;Data er manuelt kontrolleret
15-03-2020 01:00:00;20,02;0,24;0,2;;7,14;Data er manuelt kontrolleret
15-03-2020 00:30:00;31,84;0,24;0,42;;15,91;Data er manuelt kontrolleret
15-03-2020 00:00:00;21,58;0,24;0,15;7,32;13,58;Data er manuelt kontrolleret
14-03-2020 23:30:00;20,2;0,25;0,12;;12,46;Data er manuelt kontrolleret
14-03-2020 23:00:00;36,71;0,28;0,36;;13,01;Data er manuelt kontrolleret
14-03-2020 22:30:00;34,94;0,26;0,07;;16,18;Data er manuelt kontrolleret
14-03-2020 22:00:00;30,3;0,24;-0,02;;17,29;Data er manuelt kontrolleret
14-03-2020 21:30:00;29,41;0,26;0,04;;18,03;Data er manuelt kontrolleret
14-03-2020 21:00:00;51,78;0,32;0,42;;26,42;Data er manuelt kontrolleret
14-03-2020 20:30:00;42,26;0,27;0,2;;24,3;Data er manuelt kontrolleret
14-03-2020 20:00:00;46,57;0,27;0,36;;24,93;Data er manuelt kontrolleret
14-03-2020 19:30:00;43,82;0,28;0,17;;19,73;Data er manuelt kontrolleret
14-03-2020 19:00:00;53,12;0,26;0,23;;29,68;Data er manuelt kontrolleret
14-03-2020 18:30:00;60,78;0,34;0,33;;35,15;Data er manuelt kontrolleret
14-03-2020 18:00:00;50,84;0,28;0,2;;33,13;Data er manuelt kontrolleret
14-03-2020 17:30:00;48,75;0,26;0,23;;26,5;Data er manuelt kontrolleret
14-03-2020 17:00:00;35,84;0,26;0,12;;22,17;Data er manuelt kontrolleret
14-03-2020 16:30:00;34,03;0,3;0,15;;18,42;Data er manuelt kontrolleret
14-03-2020 16:00:00;37,1;0,28;0,06;;22,04;Data er manuelt kontrolleret
14-03-2020 15:30:00;42,18;0,27;0,17;;24,07;Data er manuelt kontrolleret
14-03-2020 15:00:00;63,86;0,32;0,58;;36,39;Data er manuelt kontrolleret
14-03-2020 14:30:00;44,79;0,27;0,31;;23,07;Data er manuelt kontrolleret
14-03-2020 14:00:00;41,16;0,27;0,22;;20,67;Data er manuelt kontrolleret
14-03-2020 13:30:00;35,23;0,26;0,17;;18,88;Data er manuelt kontrolleret
14-03-2020 13:00:00;43,75;0,27;0,39;;20,39;Data er manuelt kontrolleret
14-03-2020 12:30:00;50,94;0,28;0,44;;26,2;Data er manuelt kontrolleret
14-03-2020 12:00:00;37,74;0,22;0,17;;20,01;Data er manuelt kontrolleret
14-03-2020 11:30:00;62,25;0,34;0,63;;31,96;Data er manuelt kontrolleret
14-03-2020 11:00:00;60,4;0,3;0,71;;33,48;Data er manuelt kontrolleret
14-03-2020 10:30:00;50,42;0,22;0,52;;23,62;Data er manuelt kontrolleret
14-03-2020 10:00:00;56,85;0,25;0,68;;25,19;Data er manuelt kontrolleret
14-03-2020 09:30:00;66,52;0,26;0,95;;33,05;Data er manuelt kontrolleret
14-03-2020 09:00:00;87,19;0,28;1,28;;45,06;Data er manuelt kontrolleret
14-03-2020 08:30:00;81,59;0,27;1,03;;42,11;Data er manuelt kontrolleret
14-03-2020 08:00:00;51,49;0,24;0,14;;35,06;Data er manuelt kontrolleret
14-03-2020 07:30:00;61,44;0,24;0,28;;34,52;Data er manuelt kontrolleret
14-03-2020 07:00:00;71,29;0,26;0,52;;40,58;Data er manuelt kontrolleret
14-03-2020 06:30:00;73,56;0,26;0,52;;40,39;Data er manuelt kontrolleret
14-03-2020 06:00:00;63,6;0,21;0,3;;38,71;Data er manuelt kontrolleret
14-03-2020 05:30:00;70,4;0,25;0,49;;38,02;Data er manuelt kontrolleret
14-03-2020 04:30:00;56;0,28;0,46;;30,7;Data er manuelt kontrolleret
14-03-2020 04:00:00;70,67;0,24;0,65;;30,06;Data er manuelt kontrolleret
14-03-2020 03:30:00;53,22;0,27;0,33;;33,31;Data er manuelt kontrolleret
14-03-2020 03:00:00;65,92;0,28;0,44;;36,92;Data er manuelt kontrolleret
14-03-2020 02:30:00;50,17;0,28;0,22;;34,02;Data er manuelt kontrolleret
14-03-2020 01:30:00;94,97;0,3;0,63;;57,55;Data er manuelt kontrolleret
14-03-2020 01:00:00;70,07;0,37;0,19;;45,58;Data er manuelt kontrolleret
14-03-2020 00:30:00;83,16;0,32;0,44;;47,06;Data er manuelt kontrolleret
14-03-2020 00:00:00;40,53;0,34;-0,08;5,05;26,87;Data er manuelt kontrolleret
13-03-2020 23:30:00;65,33;0,31;0,44;;40,74;Data er manuelt kontrolleret
13-03-2020 23:00:00;33;0,3;0,01;;24,44;Data er manuelt kontrolleret
13-03-2020 22:30:00;53,07;0,21;0,06;;43,65;Data er manuelt kontrolleret
13-03-2020 22:00:00;44,43;0,24;0,06;;29,75;Data er manuelt kontrolleret
13-03-2020 21:30:00;27,71;0,21;-0,11;;21,16;Data er manuelt kontrolleret
13-03-2020 21:00:00;20,69;0,21;-0,05;;14,31;Data er manuelt kontrolleret
13-03-2020 20:30:00;30,55;0,2;0,38;;4,39;Data er manuelt kontrolleret
13-03-2020 20:00:00;26,07;0,22;0,16;;16,25;Data er manuelt kontrolleret
13-03-2020 19:30:00;18,68;0,2;-0,05;;14,49;Data er manuelt kontrolleret
13-03-2020 19:00:00;25,78;0,22;0,11;;18,45;Data er manuelt kontrolleret
13-03-2020 18:30:00;22,83;0,22;-0,05;;15,68;Data er manuelt kontrolleret
13-03-2020 18:00:00;23,63;0,2;-0,05;;16,72;Data er manuelt kontrolleret
13-03-2020 17:30:00;32,99;0,21;0,35;;18,02;Data er manuelt kontrolleret
13-03-2020 17:00:00;27,27;0,21;0,16;;17;Data er manuelt kontrolleret
13-03-2020 16:30:00;44,06;0,21;0,27;;22,32;Data er manuelt kontrolleret
13-03-2020 16:00:00;47,92;0,24;0,54;;22,75;Data er manuelt kontrolleret
13-03-2020 15:30:00;94,32;0,26;1,51;;35,78;Data er manuelt kontrolleret
13-03-2020 15:00:00;128,98;0,33;1,73;;68,4;Data er manuelt kontrolleret
13-03-2020 14:30:00;135,56;0,31;1,84;;67,29;Data er manuelt kontrolleret
13-03-2020 14:00:00;195;0,34;3,4;;73,75;Data er manuelt kontrolleret
13-03-2020 13:30:00;114,18;0,31;1,73;;48,77;Data er manuelt kontrolleret
13-03-2020 13:00:00;124,39;0,31;2,29;;31,75;Data er manuelt kontrolleret
13-03-2020 12:30:00;76,04;0,26;1,05;;32,6;Data er manuelt kontrolleret
13-03-2020 12:00:00;63,36;0,26;1,16;;9,03;Data er manuelt kontrolleret
13-03-2020 11:30:00;32,37;0,24;0,4;;14,28;Data er manuelt kontrolleret
13-03-2020 11:00:00;26,43;0,22;0,38;;13,74;Data er manuelt kontrolleret
13-03-2020 10:30:00;21,47;0,21;0,32;;13,16;Data er manuelt kontrolleret
13-03-2020 10:00:00;24,54;0,22;0,16;;13,5;Data er manuelt kontrolleret
13-03-2020 09:30:00;32,58;0,25;0,03;;18,84;Data er manuelt kontrolleret
13-03-2020 09:00:00;22,32;0,24;0,08;;14,24;Data er manuelt kontrolleret
13-03-2020 08:30:00;36,33;0,24;0,35;;23,21;Data er manuelt kontrolleret
13-03-2020 08:00:00;40,21;0,25;0,35;;24,97;Data er manuelt kontrolleret
13-03-2020 07:30:00;90,94;0,25;0,84;;51,92;Data er manuelt kontrolleret
13-03-2020 07:00:00;127,15;0,3;1,57;;60,24;Data er manuelt kontrolleret
13-03-2020 06:30:00;99,88;0,28;1,32;;53,17;Data er manuelt kontrolleret
13-03-2020 06:00:00;77,98;0,3;0,89;;47,19;Data er manuelt kontrolleret
13-03-2020 05:30:00;13,35;0,21;0,27;;9,48;Data er manuelt kontrolleret
13-03-2020 05:00:00;5,34;0,21;0,19;;4,29;Data er manuelt kontrolleret
13-03-2020 04:30:00;6,4;0,21;0,21;;5,27;Data er manuelt kontrolleret
13-03-2020 03:30:00;6,03;0,21;0,21;;4,95;Data er manuelt kontrolleret
13-03-2020 03:00:00;3,06;0,21;0,19;;3,34;Data er manuelt kontrolleret
13-03-2020 02:30:00;3,89;0,2;0,19;;3,9;Data er manuelt kontrolleret
13-03-2020 02:00:00;4,43;0,2;0,16;;4,07;Data er manuelt kontrolleret
13-03-2020 01:30:00;3,85;0,2;0,13;;3,55;Data er manuelt kontrolleret
13-03-2020 01:00:00;4,35;0,2;0,27;;3,7;Data er manuelt kontrolleret
13-03-2020 00:30:00;6,19;0,2;0,21;;5,18;Data er manuelt kontrolleret
13-03-2020 00:00:00;4,62;0,2;0,19;4,07;4,32;Data er manuelt kontrolleret
12-03-2020 23:30:00;5,63;0,2;0,19;;4,47;Data er manuelt kontrolleret
12-03-2020 23:00:00;8,95;0,22;0,21;;6,07;Data er manuelt kontrolleret
12-03-2020 22:30:00;8,12;0,19;0,21;;5,61;Data er manuelt kontrolleret
12-03-2020 22:00:00;5,63;0,2;0,19;;3,65;Data er manuelt kontrolleret
12-03-2020 21:30:00;5,15;0,19;0,24;;3,4;Data er manuelt kontrolleret
12-03-2020 21:00:00;5,69;0,2;0,35;;3,45;Data er manuelt kontrolleret
12-03-2020 20:30:00;7,31;0,2;0,4;;4,55;Data er manuelt kontrolleret
12-03-2020 20:00:00;7,85;0,2;0,29;;5,23;Data er manuelt kontrolleret
12-03-2020 19:30:00;6,62;0,19;0,26;;4,46;Data er manuelt kontrolleret
12-03-2020 19:00:00;8,53;0,19;0,26;;4,95;Data er manuelt kontrolleret
12-03-2020 18:30:00;8,6;0,19;0,35;;5,8;Data er manuelt kontrolleret
12-03-2020 18:00:00;;0,19;0,48;;;Data er manuelt kontrolleret
12-03-2020 17:30:00;;0,2;0,67;;;Data er manuelt kontrolleret
12-03-2020 17:00:00;;0,18;0,75;;;Data er manuelt kontrolleret
12-03-2020 16:30:00;;0,18;0,59;;;Data er manuelt kontrolleret
12-03-2020 16:00:00;;0,19;0,62;;;Data er manuelt kontrolleret
12-03-2020 15:30:00;;0,16;1,16;;;Data er manuelt kontrolleret
12-03-2020 15:00:00;15,56;0,19;1,16;;7,83;Data er manuelt kontrolleret
12-03-2020 14:30:00;11,92;0,15;0,35;;6,18;Data er manuelt kontrolleret
12-03-2020 14:00:00;12,17;0,16;0,48;;6,49;Data er manuelt kontrolleret
12-03-2020 13:30:00;12,57;0,18;0,53;;6,35;Data er manuelt kontrolleret
12-03-2020 13:00:00;14,05;0,16;0,5;;7,02;Data er manuelt kontrolleret
12-03-2020 12:30:00;15,37;0,18;0,64;;7,56;Data er manuelt kontrolleret
12-03-2020 12:00:00;16,4;0,18;0,67;;7,59;Data er manuelt kontrolleret
12-03-2020 11:30:00;13,62;0,18;0,67;;6,16;Data er manuelt kontrolleret
12-03-2020 11:00:00;13,86;0,16;0,64;;6,69;Data er manuelt kontrolleret
12-03-2020 10:30:00;14,71;0,16;0,45;;7,64;Data er manuelt kontrolleret
12-03-2020 10:00:00;15,68;0,15;0,4;;8,59;Data er manuelt kontrolleret
12-03-2020 09:30:00;;0,16;0,72;;;Data er manuelt kontrolleret
12-03-2020 09:00:00;;0,18;0,53;;;Data er manuelt kontrolleret
12-03-2020 08:30:00;;0,16;0,5;;;Data er manuelt kontrolleret
12-03-2020 08:00:00;13,57;0,19;0,48;;8,26;Data er manuelt kontrolleret
12-03-2020 07:30:00;19,81;0,21;0,5;;11,78;Data er manuelt kontrolleret
12-03-2020 07:00:00;20,22;0,21;0,48;;11,68;Data er manuelt kontrolleret
12-03-2020 06:30:00;19,39;0,21;0,64;;11,39;Data er manuelt kontrolleret
12-03-2020 05:30:00;15,96;0,2;0,31;;11,84;Data er manuelt kontrolleret
12-03-2020 05:00:00;8,04;0,2;0,37;;6,77;Data er manuelt kontrolleret
12-03-2020 04:30:00;7,25;0,2;0,42;;6,48;Data er manuelt kontrolleret
12-03-2020 04:00:00;8,05;0,2;0,37;;7,19;Data er manuelt kontrolleret
12-03-2020 03:30:00;6,21;0,21;0,34;;5,66;Data er manuelt kontrolleret
12-03-2020 03:00:00;8,11;0,2;0,31;;5,86;Data er manuelt kontrolleret
12-03-2020 02:30:00;6,99;0,19;0,31;;6,04;Data er manuelt kontrolleret
12-03-2020 02:00:00;11,31;0,21;0,39;;8;Data er manuelt kontrolleret
12-03-2020 01:30:00;3,89;0,2;0,34;;3,98;Data er manuelt kontrolleret
12-03-2020 01:00:00;6,08;0,19;0,29;;4,6;Data er manuelt kontrolleret
12-03-2020 00:30:00;14,49;0,19;0,34;;9,71;Data er manuelt kontrolleret
12-03-2020 00:00:00;6,86;0,19;0,21;3,52;5,28;Data er manuelt kontrolleret
11-03-2020 23:30:00;10,96;0,22;0,26;;6,63;Data er manuelt kontrolleret
11-03-2020 23:00:00;12,75;0,21;0,29;;8,63;Data er manuelt kontrolleret
11-03-2020 22:30:00;14,7;0,19;0,26;;8,66;Data er manuelt kontrolleret
11-03-2020 22:00:00;12,67;0,2;0,29;;8,67;Data er manuelt kontrolleret
11-03-2020 21:30:00;13,68;0,2;0,31;;9,77;Data er manuelt kontrolleret
11-03-2020 21:00:00;11,99;0,2;0,31;;7,93;Data er manuelt kontrolleret
11-03-2020 20:30:00;9,09;0,19;0,34;;5,94;Data er manuelt kontrolleret
11-03-2020 20:00:00;12,71;0,18;0,26;;8;Data er manuelt kontrolleret
11-03-2020 19:30:00;10,83;0,19;0,36;;7,9;Data er manuelt kontrolleret
11-03-2020 19:00:00;12,32;0,2;0,31;;8,51;Data er manuelt kontrolleret
11-03-2020 18:30:00;12,4;0,18;0,34;;7,43;Data er manuelt kontrolleret
11-03-2020 18:00:00;12,17;0,18;0,28;;7,89;Data er manuelt kontrolleret
11-03-2020 17:30:00;13,95;0,18;0,26;;9,06;Data er manuelt kontrolleret
11-03-2020 17:00:00;10,72;0,16;0,26;;6,53;Data er manuelt kontrolleret
11-03-2020 16:30:00;13,72;0,16;0,36;;7,91;Data er manuelt kontrolleret
11-03-2020 16:00:00;12,03;0,15;0,34;;7,2;Data er manuelt kontrolleret
11-03-2020 15:30:00;11,28;0,16;0,34;;5,86;Data er manuelt kontrolleret
11-03-2020 15:00:00;11,49;0,18;0,28;;5,97;Data er manuelt kontrolleret
11-03-2020 14:30:00;11,34;0,16;0,28;;6,03;Data er manuelt kontrolleret
11-03-2020 14:00:00;10,93;0,15;0,28;;5,04;Data er manuelt kontrolleret
11-03-2020 13:30:00;10,58;0,16;0,28;;5,96;Data er manuelt kontrolleret
11-03-2020 13:00:00;8,8;0,15;0,25;;4,49;Data er manuelt kontrolleret
11-03-2020 12:30:00;11,67;0,15;0,36;;6,36;Data er manuelt kontrolleret
11-03-2020 12:00:00;12,87;0,16;0,44;;6;Data er manuelt kontrolleret
11-03-2020 11:30:00;9,87;0,16;0,36;;5,32;Data er manuelt kontrolleret
11-03-2020 11:00:00;14,61;0,16;0,33;;8,43;Data er manuelt kontrolleret
11-03-2020 10:30:00;14,96;0,16;0,33;;8,46;Data er manuelt kontrolleret
11-03-2020 10:00:00;12,44;0,15;0,28;;7,27;Data er manuelt kontrolleret
11-03-2020 09:30:00;14,02;0,16;0,33;;7,83;Data er manuelt kontrolleret
11-03-2020 09:00:00;10,57;0,16;0,09;;6,38;Data er manuelt kontrolleret
11-03-2020 08:30:00;13,96;0,16;0,04;;7,89;Data er manuelt kontrolleret
11-03-2020 08:00:00;10,24;0,18;0,25;;5,64;Data er manuelt kontrolleret
11-03-2020 07:30:00;16,94;0,18;0,33;;10,21;Data er manuelt kontrolleret
11-03-2020 07:00:00;13,23;0,18;0,25;;7,59;Data er manuelt kontrolleret
11-03-2020 06:30:00;11,66;0,16;0,39;;7,55;Data er manuelt kontrolleret
11-03-2020 06:00:00;12,18;0,16;0,42;;7,25;Data er manuelt kontrolleret
11-03-2020 05:30:00;8,52;0,16;0,25;;5,8;Data er manuelt kontrolleret
11-03-2020 04:30:00;4,92;0,15;0,22;;3,14;Data er manuelt kontrolleret
11-03-2020 04:00:00;2,54;0,16;0,22;;2,75;Data er manuelt kontrolleret
11-03-2020 03:30:00;1,6;0,15;0,2;;1,06;Data er manuelt kontrolleret
11-03-2020 03:00:00;1,27;0,16;0,28;;0,83;Data er manuelt kontrolleret
11-03-2020 02:30:00;1,11;0,15;0,3;;1,2;Data er manuelt kontrolleret
11-03-2020 02:00:00;3,3;0,16;0,39;;2,8;Data er manuelt kontrolleret
11-03-2020 01:30:00;5,08;0,16;0,47;;4,46;Data er manuelt kontrolleret
11-03-2020 01:00:00;2,8;0,15;0,39;;2,71;Data er manuelt kontrolleret
11-03-2020 00:30:00;2,45;0,18;0,55;;2,28;Data er manuelt kontrolleret
11-03-2020 00:00:00;4,35;0,16;0,44;7,88;2,91;Data er manuelt kontrolleret
10-03-2020 23:30:00;3,73;0,18;0,44;;2,66;Data er manuelt kontrolleret
10-03-2020 23:00:00;5,53;0,18;0,39;;3,07;Data er manuelt kontrolleret
10-03-2020 22:30:00;5,74;0,16;0,44;;3,77;Data er manuelt kontrolleret
10-03-2020 22:00:00;7,62;0,18;0,55;;5,02;Data er manuelt kontrolleret
10-03-2020 21:30:00;7,95;0,18;0,38;;5,18;Data er manuelt kontrolleret
10-03-2020 21:00:00;8,01;0,18;0,41;;5,33;Data er manuelt kontrolleret
10-03-2020 20:30:00;6,87;0,18;0,41;;4,62;Data er manuelt kontrolleret
10-03-2020 20:00:00;8,14;0,18;0,41;;5,49;Data er manuelt kontrolleret
10-03-2020 19:30:00;8,38;0,19;0,41;;5,54;Data er manuelt kontrolleret
10-03-2020 19:00:00;9;0,2;0,25;;6,1;Data er manuelt kontrolleret
10-03-2020 18:30:00;13,16;0,2;0,38;;9,32;Data er manuelt kontrolleret
10-03-2020 18:00:00;15,87;0,2;0,49;;10,14;Data er manuelt kontrolleret
10-03-2020 17:30:00;17,69;0,22;0,46;;11,51;Data er manuelt kontrolleret
10-03-2020 17:00:00;28,01;0,24;0,55;;17,68;Data er manuelt kontrolleret
10-03-2020 16:30:00;49,12;0,26;0,82;;29,16;Data er manuelt kontrolleret
10-03-2020 16:00:00;49,05;0,28;0,79;;26,77;Data er manuelt kontrolleret
10-03-2020 15:30:00;63,37;0,32;1;;37,34;Data er manuelt kontrolleret
10-03-2020 15:00:00;87,05;0,39;1,33;;41,62;Data er manuelt kontrolleret
10-03-2020 14:30:00;116,8;0,4;1,92;;53,01;Data er manuelt kontrolleret
10-03-2020 14:00:00;149,2;0,35;3,22;;67,11;Data er manuelt kontrolleret
10-03-2020 13:30:00;72,28;0,31;1,16;;33,55;Data er manuelt kontrolleret
10-03-2020 13:00:00;81,61;0,33;1,35;;41,05;Data er manuelt kontrolleret
10-03-2020 12:30:00;128,45;0,31;3,08;;68,01;Data er manuelt kontrolleret
10-03-2020 12:00:00;86;0,32;1,89;;9,93;Data er manuelt kontrolleret
10-03-2020 11:30:00;149,65;0,3;2,65;;45,36;Data er manuelt kontrolleret
10-03-2020 11:00:00;67,3;0,28;1,08;;32,26;Data er manuelt kontrolleret
10-03-2020 10:30:00;101,16;0,28;1,7;;43,99;Data er manuelt kontrolleret
10-03-2020 10:00:00;85,18;0,3;1,59;;42,39;Data er manuelt kontrolleret
10-03-2020 09:30:00;96,67;0,26;1,76;;32,54;Data er manuelt kontrolleret
10-03-2020 09:00:00;86,58;0,3;1,38;;41,75;Data er manuelt kontrolleret
10-03-2020 08:30:00;69,37;0,27;1,19;;28,49;Data er manuelt kontrolleret
10-03-2020 08:00:00;144,61;0,34;2,3;;60,13;Data er manuelt kontrolleret
10-03-2020 07:30:00;138,23;0,39;2,62;;44,08;Data er manuelt kontrolleret
10-03-2020 07:00:00;108,97;0,4;1,62;;50,06;Data er manuelt kontrolleret
10-03-2020 06:30:00;93,73;0,32;1,46;;39,49;Data er manuelt kontrolleret
10-03-2020 06:00:00;75,48;0,27;1,35;;27,41;Data er manuelt kontrolleret
10-03-2020 05:30:00;32,07;0,26;0,32;;19,35;Data er manuelt kontrolleret
10-03-2020 05:00:00;17,87;0,2;0,24;;11,88;Data er manuelt kontrolleret
10-03-2020 04:30:00;15,63;0,2;0,19;;10,5;Data er manuelt kontrolleret
10-03-2020 03:30:00;11,95;0,19;0,08;;8,52;Data er manuelt kontrolleret
10-03-2020 03:00:00;4,12;0,18;0,03;;4,05;Data er manuelt kontrolleret
10-03-2020 02:30:00;5,21;0,19;0,05;;4,23;Data er manuelt kontrolleret
10-03-2020 02:00:00;12,81;0,18;0,03;;7,95;Data er manuelt kontrolleret
10-03-2020 01:30:00;9,83;0,19;0,03;;7,41;Data er manuelt kontrolleret
10-03-2020 01:00:00;11,28;0,2;0,08;;9,72;Data er manuelt kontrolleret
10-03-2020 00:30:00;18,55;0,24;0,11;;14,27;Data er manuelt kontrolleret
10-03-2020 00:00:00;25,65;0,21;0,08;6;19,54;Data er manuelt kontrolleret
09-03-2020 23:30:00;17,82;0,24;0,08;;14,22;Data er manuelt kontrolleret
09-03-2020 23:00:00;32,22;0,22;0,22;;21,21;Data er manuelt kontrolleret
09-03-2020 22:30:00;21,61;0,2;0,22;;13,87;Data er manuelt kontrolleret
09-03-2020 22:00:00;15,92;0,2;0,05;;11,13;Data er manuelt kontrolleret
