Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;O3;NOx;PM_2.5_Lvs
05-03-2020 12:00:00;7,01;74,5;8,5;;Data er manuelt kontrolleret
05-03-2020 11:30:00;7,2;72,93;8,74;;Data er manuelt kontrolleret
05-03-2020 11:00:00;8,11;70,14;10,24;;Data er manuelt kontrolleret
05-03-2020 10:30:00;12,3;59,21;16,33;;Data er manuelt kontrolleret
05-03-2020 10:00:00;21,81;45,56;33,35;;Data er manuelt kontrolleret
05-03-2020 09:30:00;24,67;34,65;39,73;;Data er manuelt kontrolleret
05-03-2020 09:00:00;31,92;24,02;55,32;;Data er manuelt kontrolleret
05-03-2020 08:30:00;37,46;19,26;67,15;;Data er manuelt kontrolleret
05-03-2020 08:00:00;53,29;9,62;115,38;;Data er manuelt kontrolleret
05-03-2020 07:30:00;57,35;7,84;112,25;;Data er manuelt kontrolleret
05-03-2020 07:00:00;47,76;12,98;72,77;;Data er manuelt kontrolleret
05-03-2020 06:30:00;36,85;18,91;48,75;;Data er manuelt kontrolleret
05-03-2020 05:30:00;19,89;31,08;20,95;;Data er manuelt kontrolleret
05-03-2020 05:00:00;14,23;36,71;13,94;;Data er manuelt kontrolleret
05-03-2020 04:30:00;8,82;42,63;8,85;;Data er manuelt kontrolleret
05-03-2020 04:00:00;6,8;45,8;6,61;;Data er manuelt kontrolleret
05-03-2020 03:30:00;9,81;41,99;10,05;;Data er manuelt kontrolleret
05-03-2020 03:00:00;7,15;;6,96;;Data er manuelt kontrolleret
05-03-2020 02:30:00;5,59;55,26;5,56;;Data er manuelt kontrolleret
05-03-2020 02:00:00;4,13;56,41;3,93;;Data er manuelt kontrolleret
05-03-2020 01:30:00;4,02;57,36;3,79;;Data er manuelt kontrolleret
05-03-2020 01:00:00;4,07;59,28;3,97;;Data er manuelt kontrolleret
05-03-2020 00:30:00;4,17;57,97;4,22;;Data er manuelt kontrolleret
05-03-2020 00:00:00;4,6;59,3;4,3;5,8;Data er manuelt kontrolleret
04-03-2020 23:30:00;7,26;54,47;7,03;;Data er manuelt kontrolleret
04-03-2020 23:00:00;8,82;52,01;8,68;;Data er manuelt kontrolleret
04-03-2020 22:30:00;11,8;52,37;11,56;;Data er manuelt kontrolleret
04-03-2020 22:00:00;9,46;55,44;9,73;;Data er manuelt kontrolleret
04-03-2020 21:30:00;12,69;51,58;13,14;;Data er manuelt kontrolleret
04-03-2020 21:00:00;18,67;52,07;19;;Data er manuelt kontrolleret
04-03-2020 20:30:00;16,17;55,06;16,68;;Data er manuelt kontrolleret
04-03-2020 20:00:00;10,09;59,6;10,03;;Data er manuelt kontrolleret
04-03-2020 19:30:00;16,45;58,94;16,39;;Data er manuelt kontrolleret
04-03-2020 19:00:00;11,83;66,11;12,13;;Data er manuelt kontrolleret
04-03-2020 18:30:00;11,17;66,98;11,84;;Data er manuelt kontrolleret
04-03-2020 18:00:00;18,16;59,52;19,72;;Data er manuelt kontrolleret
04-03-2020 17:30:00;19,05;59,89;20,83;;Data er manuelt kontrolleret
04-03-2020 17:00:00;16,7;62,39;18,94;;Data er manuelt kontrolleret
04-03-2020 16:30:00;12,96;66,49;14,94;;Data er manuelt kontrolleret
04-03-2020 16:00:00;13,74;65,6;15,93;;Data er manuelt kontrolleret
04-03-2020 15:30:00;14,26;64,76;17,53;;Data er manuelt kontrolleret
04-03-2020 15:00:00;12,47;65,42;15,45;;Data er manuelt kontrolleret
04-03-2020 14:30:00;9,42;69,53;11,48;;Data er manuelt kontrolleret
04-03-2020 14:00:00;8,37;72,15;10,53;;Data er manuelt kontrolleret
04-03-2020 13:30:00;6,62;74,76;8,89;;Data er manuelt kontrolleret
04-03-2020 13:00:00;7,11;75,77;8,91;;Data er manuelt kontrolleret
04-03-2020 12:30:00;7,55;73,18;9,83;;Data er manuelt kontrolleret
04-03-2020 12:00:00;8,1;71,79;10,22;;Data er manuelt kontrolleret
04-03-2020 11:30:00;7,79;72,37;9,38;;Data er manuelt kontrolleret
04-03-2020 11:00:00;7,82;71,46;10,18;;Data er manuelt kontrolleret
04-03-2020 10:30:00;10,91;65,71;14,97;;Data er manuelt kontrolleret
04-03-2020 10:00:00;26,84;42,54;44,23;;Data er manuelt kontrolleret
04-03-2020 09:30:00;37,78;25,51;71,2;;Data er manuelt kontrolleret
04-03-2020 09:00:00;43,24;20,24;83,08;;Data er manuelt kontrolleret
04-03-2020 08:30:00;54,65;12,98;108,49;;Data er manuelt kontrolleret
04-03-2020 08:00:00;63,59;7,61;131,49;;Data er manuelt kontrolleret
04-03-2020 07:30:00;57,96;7,37;100,77;;Data er manuelt kontrolleret
04-03-2020 07:00:00;50,09;10,9;66,65;;Data er manuelt kontrolleret
04-03-2020 06:30:00;41,81;18,44;47,68;;Data er manuelt kontrolleret
04-03-2020 06:00:00;35,43;22,74;38,65;;Data er manuelt kontrolleret
04-03-2020 05:30:00;15,36;40,18;15,44;;Data er manuelt kontrolleret
04-03-2020 04:30:00;14,83;39,51;15,23;;Data er manuelt kontrolleret
04-03-2020 04:00:00;12,38;37,75;12,7;;Data er manuelt kontrolleret
04-03-2020 03:30:00;10,44;36,88;10,43;;Data er manuelt kontrolleret
04-03-2020 03:00:00;8,02;38,16;8,19;;Data er manuelt kontrolleret
04-03-2020 02:30:00;6,72;41,61;6,85;;Data er manuelt kontrolleret
04-03-2020 02:00:00;7,73;;8,02;;Data er manuelt kontrolleret
04-03-2020 01:30:00;7,91;48,48;7,96;;Data er manuelt kontrolleret
04-03-2020 01:00:00;9,68;48,9;9,63;;Data er manuelt kontrolleret
04-03-2020 00:30:00;12,73;46,08;12,83;;Data er manuelt kontrolleret
04-03-2020 00:00:00;19;41,69;19,27;6,15;Data er manuelt kontrolleret
03-03-2020 23:30:00;16,33;54,72;16,17;;Data er manuelt kontrolleret
03-03-2020 23:00:00;13,59;56,56;13,64;;Data er manuelt kontrolleret
03-03-2020 22:30:00;15,53;59,45;15,98;;Data er manuelt kontrolleret
03-03-2020 22:00:00;10,83;62,08;10,86;;Data er manuelt kontrolleret
03-03-2020 21:30:00;12,65;55,92;14,23;;Data er manuelt kontrolleret
03-03-2020 21:00:00;9,06;56,78;9,82;;Data er manuelt kontrolleret
03-03-2020 20:30:00;9,97;58,99;10,94;;Data er manuelt kontrolleret
03-03-2020 20:00:00;9,79;60,02;10,77;;Data er manuelt kontrolleret
03-03-2020 19:30:00;9,33;54,24;10,23;;Data er manuelt kontrolleret
03-03-2020 19:00:00;12,79;44,5;14,43;;Data er manuelt kontrolleret
03-03-2020 18:30:00;17,22;38,73;19,51;;Data er manuelt kontrolleret
03-03-2020 18:00:00;18,55;37,54;21,59;;Data er manuelt kontrolleret
03-03-2020 17:30:00;16,87;38,28;20,93;;Data er manuelt kontrolleret
03-03-2020 17:00:00;15,49;40,54;18,54;;Data er manuelt kontrolleret
03-03-2020 16:30:00;21,72;37,47;27,47;;Data er manuelt kontrolleret
03-03-2020 16:00:00;20,51;41,8;25,52;;Data er manuelt kontrolleret
03-03-2020 15:30:00;20,68;41,88;25,84;;Data er manuelt kontrolleret
03-03-2020 15:00:00;16,23;48,18;20,7;;Data er manuelt kontrolleret
03-03-2020 14:30:00;14,52;48,83;18,35;;Data er manuelt kontrolleret
03-03-2020 14:00:00;12,81;50,47;16,68;;Data er manuelt kontrolleret
03-03-2020 13:30:00;10,65;54,18;13,66;;Data er manuelt kontrolleret
03-03-2020 13:00:00;11,41;51,66;14,73;;Data er manuelt kontrolleret
03-03-2020 12:30:00;15,86;46,02;19,81;;Data er manuelt kontrolleret
03-03-2020 12:00:00;14,4;49,29;18,57;;Data er manuelt kontrolleret
03-03-2020 11:30:00;15,1;48,93;18,22;;Data er manuelt kontrolleret
03-03-2020 11:00:00;15,61;50,12;20,26;;Data er manuelt kontrolleret
03-03-2020 10:30:00;13,32;54,02;15,61;;Data er manuelt kontrolleret
03-03-2020 10:00:00;16,06;52,2;18,94;;Data er manuelt kontrolleret
03-03-2020 09:30:00;15,73;52,14;18,41;;Data er manuelt kontrolleret
03-03-2020 09:00:00;15,78;51,94;18,26;;Data er manuelt kontrolleret
03-03-2020 08:30:00;15,51;52,49;18,94;;Data er manuelt kontrolleret
03-03-2020 08:00:00;24,07;44,12;29,31;;Data er manuelt kontrolleret
03-03-2020 07:30:00;20,71;46,04;24,24;;Data er manuelt kontrolleret
03-03-2020 07:00:00;21,87;;25,03;;Data er manuelt kontrolleret
03-03-2020 06:30:00;17,42;58,35;17,91;;Data er manuelt kontrolleret
03-03-2020 06:00:00;12,01;68,77;12,33;;Data er manuelt kontrolleret
03-03-2020 05:30:00;8,74;70;9,45;;Data er manuelt kontrolleret
03-03-2020 05:00:00;12,62;49,42;12,7;;Data er manuelt kontrolleret
03-03-2020 04:30:00;13,47;43,54;13,36;;Data er manuelt kontrolleret
03-03-2020 03:30:00;11,27;39,68;11,21;;Data er manuelt kontrolleret
03-03-2020 03:00:00;9,87;42,23;9,84;;Data er manuelt kontrolleret
03-03-2020 02:30:00;10,65;42,93;10,55;;Data er manuelt kontrolleret
03-03-2020 02:00:00;10,36;43,32;10,59;;Data er manuelt kontrolleret
03-03-2020 01:30:00;10,57;45,78;10,2;;Data er manuelt kontrolleret
03-03-2020 01:00:00;12,54;;12,49;;Data er manuelt kontrolleret
03-03-2020 00:30:00;12,38;45,68;12,61;;Data er manuelt kontrolleret
03-03-2020 00:00:00;12,09;47,06;12,09;7,9;Data er manuelt kontrolleret
02-03-2020 23:30:00;15,87;43,66;16,33;;Data er manuelt kontrolleret
02-03-2020 23:00:00;18,73;41,52;19,29;;Data er manuelt kontrolleret
02-03-2020 22:30:00;21,06;41,18;21,84;;Data er manuelt kontrolleret
02-03-2020 22:00:00;23,86;38,8;25,5;;Data er manuelt kontrolleret
02-03-2020 21:30:00;26,98;36,88;28,44;;Data er manuelt kontrolleret
02-03-2020 21:00:00;24,36;40,8;26,5;;Data er manuelt kontrolleret
02-03-2020 20:30:00;24,26;40,49;25,96;;Data er manuelt kontrolleret
02-03-2020 20:00:00;22,15;43,72;22,73;;Data er manuelt kontrolleret
02-03-2020 19:30:00;22,67;46,01;23,03;;Data er manuelt kontrolleret
02-03-2020 19:00:00;22,79;51,95;23,1;;Data er manuelt kontrolleret
02-03-2020 18:30:00;36,55;44,17;38,52;;Data er manuelt kontrolleret
02-03-2020 18:00:00;33,51;47,61;35,25;;Data er manuelt kontrolleret
02-03-2020 17:30:00;26,13;57,4;28,28;;Data er manuelt kontrolleret
02-03-2020 17:00:00;15,96;68,59;18,03;;Data er manuelt kontrolleret
02-03-2020 16:30:00;11,26;75,58;12,69;;Data er manuelt kontrolleret
02-03-2020 16:00:00;12,64;68,88;14,73;;Data er manuelt kontrolleret
02-03-2020 15:30:00;12,66;69,48;15,55;;Data er manuelt kontrolleret
02-03-2020 15:00:00;11,59;71,18;14,38;;Data er manuelt kontrolleret
02-03-2020 14:30:00;13,8;68,27;17,59;;Data er manuelt kontrolleret
02-03-2020 14:00:00;8,92;74,39;12,03;;Data er manuelt kontrolleret
02-03-2020 13:30:00;8,26;73,32;11,18;;Data er manuelt kontrolleret
02-03-2020 13:00:00;13,53;67,14;16,16;;Data er manuelt kontrolleret
02-03-2020 12:30:00;10,69;69,95;14,82;;Data er manuelt kontrolleret
02-03-2020 12:00:00;8,17;72,72;11,82;;Data er manuelt kontrolleret
02-03-2020 11:30:00;9,23;71,22;12,64;;Data er manuelt kontrolleret
02-03-2020 11:00:00;11,51;65,75;16,2;;Data er manuelt kontrolleret
02-03-2020 10:30:00;12,24;61,73;17,85;;Data er manuelt kontrolleret
02-03-2020 10:00:00;13,21;60,32;18,9;;Data er manuelt kontrolleret
02-03-2020 09:30:00;15,7;54,48;22,11;;Data er manuelt kontrolleret
02-03-2020 09:00:00;19,1;49,57;26,58;;Data er manuelt kontrolleret
02-03-2020 08:30:00;24,21;45,1;31,6;;Data er manuelt kontrolleret
02-03-2020 08:00:00;36,58;35,06;50,08;;Data er manuelt kontrolleret
02-03-2020 07:30:00;37,66;33,97;46,45;;Data er manuelt kontrolleret
02-03-2020 07:00:00;26,72;44,28;31,46;;Data er manuelt kontrolleret
02-03-2020 06:30:00;19,38;50,38;21,53;;Data er manuelt kontrolleret
02-03-2020 05:30:00;10,1;61,12;10,34;;Data er manuelt kontrolleret
02-03-2020 05:00:00;6,31;65,79;6,55;;Data er manuelt kontrolleret
02-03-2020 04:30:00;3,99;67,55;4;;Data er manuelt kontrolleret
02-03-2020 04:00:00;4,91;67,85;5,11;;Data er manuelt kontrolleret
02-03-2020 03:30:00;3,7;70,4;3,69;;Data er manuelt kontrolleret
02-03-2020 03:00:00;2,5;;2,55;;Data er manuelt kontrolleret
02-03-2020 02:30:00;2,56;73,19;2,45;;Data er manuelt kontrolleret
02-03-2020 02:00:00;2,4;73,65;2,1;;Data er manuelt kontrolleret
02-03-2020 01:30:00;2,4;72,86;2,24;;Data er manuelt kontrolleret
02-03-2020 01:00:00;2,25;73,08;1,99;;Data er manuelt kontrolleret
02-03-2020 00:30:00;2,95;75,12;2,98;;Data er manuelt kontrolleret
02-03-2020 00:00:00;2,42;76,66;2,48;7,46;Data er manuelt kontrolleret
01-03-2020 23:30:00;2,29;77,23;2,3;;Data er manuelt kontrolleret
01-03-2020 23:00:00;2,42;77,45;2,3;;Data er manuelt kontrolleret
01-03-2020 22:30:00;2,24;77,29;2,32;;Data er manuelt kontrolleret
01-03-2020 22:00:00;2,94;75,53;3,28;;Data er manuelt kontrolleret
01-03-2020 21:30:00;3,7;75,11;4,11;;Data er manuelt kontrolleret
01-03-2020 21:00:00;4;76,8;4,23;;Data er manuelt kontrolleret
01-03-2020 20:30:00;3,33;76,04;3,51;;Data er manuelt kontrolleret
01-03-2020 20:00:00;3,78;75,55;4,08;;Data er manuelt kontrolleret
01-03-2020 19:30:00;3,53;77,23;3,79;;Data er manuelt kontrolleret
01-03-2020 19:00:00;4,17;76;4,12;;Data er manuelt kontrolleret
01-03-2020 18:30:00;3,45;76,36;3,75;;Data er manuelt kontrolleret
01-03-2020 18:00:00;4,25;76,52;4,97;;Data er manuelt kontrolleret
01-03-2020 17:30:00;3,55;76,6;4,28;;Data er manuelt kontrolleret
01-03-2020 17:00:00;4,34;77,17;4,86;;Data er manuelt kontrolleret
01-03-2020 16:30:00;3,49;77,39;4,1;;Data er manuelt kontrolleret
01-03-2020 16:00:00;4,54;76,91;5,62;;Data er manuelt kontrolleret
01-03-2020 15:30:00;4,07;77,65;5,06;;Data er manuelt kontrolleret
01-03-2020 15:00:00;4,24;77,88;5,33;;Data er manuelt kontrolleret
01-03-2020 14:30:00;3,2;79,11;4,01;;Data er manuelt kontrolleret
01-03-2020 14:00:00;4,09;79,86;5,21;;Data er manuelt kontrolleret
01-03-2020 13:30:00;3,76;79,43;5,21;;Data er manuelt kontrolleret
01-03-2020 13:00:00;4,01;79,62;5,22;;Data er manuelt kontrolleret
01-03-2020 12:30:00;3,58;80,63;4,59;;Data er manuelt kontrolleret
01-03-2020 12:00:00;3,78;81,01;5;;Data er manuelt kontrolleret
01-03-2020 11:30:00;3,41;80,5;4,34;;Data er manuelt kontrolleret
01-03-2020 11:00:00;3,43;80,36;4,64;;Data er manuelt kontrolleret
01-03-2020 10:30:00;2,95;81,39;3,53;;Data er manuelt kontrolleret
01-03-2020 10:00:00;3,62;79,29;4,27;;Data er manuelt kontrolleret
01-03-2020 09:30:00;3,28;79,11;3,9;;Data er manuelt kontrolleret
01-03-2020 09:00:00;3,02;79,44;2,95;;Data er manuelt kontrolleret
01-03-2020 08:30:00;2,62;78,75;2,83;;Data er manuelt kontrolleret
01-03-2020 08:00:00;3,61;77,03;3,34;;Data er manuelt kontrolleret
01-03-2020 07:30:00;2,6;75,5;2,6;;Data er manuelt kontrolleret
01-03-2020 07:00:00;2,77;75,07;2,58;;Data er manuelt kontrolleret
01-03-2020 06:30:00;2,34;76,36;2,02;;Data er manuelt kontrolleret
01-03-2020 06:00:00;1,51;76,28;1,38;;Data er manuelt kontrolleret
01-03-2020 05:30:00;1,23;77,9;0,97;;Data er manuelt kontrolleret
01-03-2020 04:30:00;1,66;80,12;1,34;;Data er manuelt kontrolleret
01-03-2020 04:00:00;1,76;79,64;1,66;;Data er manuelt kontrolleret
01-03-2020 03:30:00;2,05;76,1;1,42;;Data er manuelt kontrolleret
01-03-2020 03:00:00;1,62;76,16;1,93;;Data er manuelt kontrolleret
01-03-2020 02:30:00;2,29;74,97;2,4;;Data er manuelt kontrolleret
01-03-2020 02:00:00;2,85;;2,73;;Data er manuelt kontrolleret
01-03-2020 01:30:00;1,97;79,22;2,17;;Data er manuelt kontrolleret
01-03-2020 01:00:00;1,64;81,09;2,17;;Data er manuelt kontrolleret
01-03-2020 00:30:00;1,82;82,87;1,41;;Data er manuelt kontrolleret
01-03-2020 00:00:00;1,72;85,98;1,72;5,85;Data er manuelt kontrolleret
29-02-2020 23:30:00;1,94;88,87;2,01;;Data er manuelt kontrolleret
29-02-2020 23:00:00;2,19;90,13;2,42;;Data er manuelt kontrolleret
29-02-2020 22:30:00;2,01;89,08;2,34;;Data er manuelt kontrolleret
29-02-2020 22:00:00;1,96;87,92;1,96;;Data er manuelt kontrolleret
29-02-2020 21:30:00;5,92;59,08;6,68;;Data er manuelt kontrolleret
29-02-2020 21:00:00;9,86;43,44;10,84;;Data er manuelt kontrolleret
29-02-2020 20:30:00;12,92;39,32;13,56;;Data er manuelt kontrolleret
29-02-2020 20:00:00;13,07;38,63;13,72;;Data er manuelt kontrolleret
29-02-2020 19:30:00;10,49;42,92;11,29;;Data er manuelt kontrolleret
29-02-2020 19:00:00;8,97;44,98;9,64;;Data er manuelt kontrolleret
29-02-2020 18:30:00;10,21;42,88;11,06;;Data er manuelt kontrolleret
29-02-2020 18:00:00;14,2;36,17;16,25;;Data er manuelt kontrolleret
29-02-2020 17:30:00;13,56;38,56;15,28;;Data er manuelt kontrolleret
29-02-2020 17:00:00;12,54;41,52;14;;Data er manuelt kontrolleret
29-02-2020 16:30:00;11,34;44,6;12,5;;Data er manuelt kontrolleret
29-02-2020 16:00:00;10,37;47,58;11,28;;Data er manuelt kontrolleret
29-02-2020 15:30:00;8,72;50,9;9,94;;Data er manuelt kontrolleret
29-02-2020 15:00:00;8,39;53,44;9,78;;Data er manuelt kontrolleret
29-02-2020 14:30:00;7,63;55,91;8,58;;Data er manuelt kontrolleret
29-02-2020 14:00:00;8,31;56,84;10,15;;Data er manuelt kontrolleret
29-02-2020 13:30:00;7,72;58,92;9,22;;Data er manuelt kontrolleret
29-02-2020 13:00:00;7,04;60,33;8,39;;Data er manuelt kontrolleret
29-02-2020 12:30:00;7,01;61,4;7,92;;Data er manuelt kontrolleret
29-02-2020 12:00:00;7,28;61,75;8,74;;Data er manuelt kontrolleret
29-02-2020 11:30:00;5,76;63,97;6,72;;Data er manuelt kontrolleret
29-02-2020 11:00:00;6,48;63,55;7,48;;Data er manuelt kontrolleret
29-02-2020 10:30:00;5,61;65,57;5,94;;Data er manuelt kontrolleret
29-02-2020 10:00:00;5,76;66,17;7,17;;Data er manuelt kontrolleret
29-02-2020 09:30:00;5,37;67,53;6,16;;Data er manuelt kontrolleret
29-02-2020 09:00:00;5,65;67,14;6,08;;Data er manuelt kontrolleret
29-02-2020 08:30:00;5,57;67,16;5,77;;Data er manuelt kontrolleret
29-02-2020 08:00:00;5,03;67,81;5,46;;Data er manuelt kontrolleret
29-02-2020 07:30:00;5,09;65,89;5,66;;Data er manuelt kontrolleret
29-02-2020 07:00:00;5,94;63,08;5,87;;Data er manuelt kontrolleret
29-02-2020 06:30:00;5,28;66,46;5,29;;Data er manuelt kontrolleret
29-02-2020 06:00:00;5,59;67,1;5,54;;Data er manuelt kontrolleret
29-02-2020 05:30:00;6,42;65,02;6,73;;Data er manuelt kontrolleret
29-02-2020 05:00:00;5,98;63,63;6,24;;Data er manuelt kontrolleret
29-02-2020 04:30:00;6,43;59,91;6,57;;Data er manuelt kontrolleret
29-02-2020 03:30:00;6,91;55,75;7,22;;Data er manuelt kontrolleret
29-02-2020 03:00:00;5,94;55,04;6,32;;Data er manuelt kontrolleret
29-02-2020 02:30:00;6,52;54,58;6,65;;Data er manuelt kontrolleret
29-02-2020 02:00:00;7,34;54,03;7,45;;Data er manuelt kontrolleret
29-02-2020 01:30:00;7,14;53,37;7,63;;Data er manuelt kontrolleret
29-02-2020 01:00:00;7,09;;7,75;;Data er manuelt kontrolleret
29-02-2020 00:30:00;4,99;61,07;5,2;;Data er manuelt kontrolleret
29-02-2020 00:00:00;4,13;63,05;4,44;6,15;Data er manuelt kontrolleret
28-02-2020 23:30:00;7,09;60,66;7,54;;Data er manuelt kontrolleret
28-02-2020 23:00:00;8,97;58,84;9,69;;Data er manuelt kontrolleret
28-02-2020 22:30:00;6,17;61,43;6,58;;Data er manuelt kontrolleret
28-02-2020 22:00:00;6,11;62,58;6,68;;Data er manuelt kontrolleret
28-02-2020 21:30:00;8,76;60,86;9,33;;Data er manuelt kontrolleret
28-02-2020 21:00:00;9,01;60,18;9,7;;Data er manuelt kontrolleret
28-02-2020 20:30:00;12,22;57,77;13,08;;Data er manuelt kontrolleret
28-02-2020 20:00:00;14,45;57,51;15,22;;Data er manuelt kontrolleret
28-02-2020 19:30:00;12,99;59,98;13,88;;Data er manuelt kontrolleret
28-02-2020 19:00:00;16,51;56,91;17,57;;Data er manuelt kontrolleret
28-02-2020 18:30:00;11,13;67,19;11,85;;Data er manuelt kontrolleret
28-02-2020 18:00:00;8,18;74,28;8,8;;Data er manuelt kontrolleret
28-02-2020 17:30:00;13,37;66,58;14,16;;Data er manuelt kontrolleret
28-02-2020 17:00:00;11,25;69,35;12,27;;Data er manuelt kontrolleret
28-02-2020 16:30:00;5,89;75,29;6,61;;Data er manuelt kontrolleret
28-02-2020 16:00:00;4,88;76,02;5,95;;Data er manuelt kontrolleret
28-02-2020 15:30:00;4,71;77,8;5,93;;Data er manuelt kontrolleret
28-02-2020 15:00:00;6,88;75,49;9,02;;Data er manuelt kontrolleret
28-02-2020 14:30:00;5,5;78,02;6,51;;Data er manuelt kontrolleret
28-02-2020 14:00:00;5,06;78,2;6,69;;Data er manuelt kontrolleret
28-02-2020 13:30:00;4,86;78,2;6,42;;Data er manuelt kontrolleret
28-02-2020 13:00:00;5,08;78,26;6,73;;Data er manuelt kontrolleret
28-02-2020 12:30:00;5,83;76,52;8,17;;Data er manuelt kontrolleret
28-02-2020 12:00:00;5,54;76,14;7,51;;Data er manuelt kontrolleret
28-02-2020 11:30:00;7,46;72,14;10,52;;Data er manuelt kontrolleret
28-02-2020 11:00:00;10,79;66,51;15,27;;Data er manuelt kontrolleret
28-02-2020 10:30:00;10,88;65,94;14,31;;Data er manuelt kontrolleret
28-02-2020 10:00:00;12,08;63,82;15,41;;Data er manuelt kontrolleret
28-02-2020 09:30:00;11,81;64;14,58;;Data er manuelt kontrolleret
28-02-2020 09:00:00;12,74;62,95;15,94;;Data er manuelt kontrolleret
28-02-2020 08:30:00;14,88;62,51;16,33;;Data er manuelt kontrolleret
28-02-2020 08:00:00;21,28;53,6;23,96;;Data er manuelt kontrolleret
28-02-2020 07:30:00;21,77;49,2;25,07;;Data er manuelt kontrolleret
28-02-2020 07:00:00;20,84;49,56;23,17;;Data er manuelt kontrolleret
28-02-2020 06:30:00;14,79;56,2;15,5;;Data er manuelt kontrolleret
28-02-2020 05:30:00;8,13;62,53;8,29;;Data er manuelt kontrolleret
28-02-2020 05:00:00;3,97;66,51;4,01;;Data er manuelt kontrolleret
28-02-2020 04:30:00;2,85;66,69;3,05;;Data er manuelt kontrolleret
28-02-2020 04:00:00;2,83;68,85;3,25;;Data er manuelt kontrolleret
28-02-2020 03:30:00;2,23;68,06;2,4;;Data er manuelt kontrolleret
28-02-2020 02:30:00;3,14;62,43;3,17;;Data er manuelt kontrolleret
28-02-2020 02:00:00;4,07;60,89;4,03;;Data er manuelt kontrolleret
28-02-2020 01:30:00;6,79;53,2;7,22;;Data er manuelt kontrolleret
28-02-2020 01:00:00;8,57;50,59;8,54;;Data er manuelt kontrolleret
28-02-2020 00:30:00;9,64;49,44;9,78;;Data er manuelt kontrolleret
28-02-2020 00:00:00;9,33;52,71;9,39;5,23;Data er manuelt kontrolleret
27-02-2020 23:30:00;10,15;53,78;10,31;;Data er manuelt kontrolleret
27-02-2020 23:00:00;11,64;54,88;12,03;;Data er manuelt kontrolleret
27-02-2020 22:30:00;12,69;54,92;13,26;;Data er manuelt kontrolleret
27-02-2020 22:00:00;18,18;49,52;19,92;;Data er manuelt kontrolleret
27-02-2020 21:30:00;19,48;49,81;22,13;;Data er manuelt kontrolleret
27-02-2020 21:00:00;26,07;42,03;27,53;;Data er manuelt kontrolleret
27-02-2020 20:30:00;31,25;34,67;33,32;;Data er manuelt kontrolleret
27-02-2020 20:00:00;29,73;38,96;32,27;;Data er manuelt kontrolleret
27-02-2020 19:30:00;33,54;37,83;36,25;;Data er manuelt kontrolleret
27-02-2020 19:00:00;31,07;42,23;32,93;;Data er manuelt kontrolleret
27-02-2020 18:30:00;48,72;24,92;54,39;;Data er manuelt kontrolleret
27-02-2020 18:00:00;43,84;29,79;50,19;;Data er manuelt kontrolleret
27-02-2020 17:30:00;40,77;33,3;49,96;;Data er manuelt kontrolleret
27-02-2020 17:00:00;35,86;40,27;41,87;;Data er manuelt kontrolleret
27-02-2020 16:30:00;29,44;47,56;34,72;;Data er manuelt kontrolleret
27-02-2020 16:00:00;17,39;58,8;19,89;;Data er manuelt kontrolleret
27-02-2020 15:30:00;29,79;42,51;41,25;;Data er manuelt kontrolleret
27-02-2020 15:00:00;23,89;45,48;28,38;;Data er manuelt kontrolleret
27-02-2020 14:30:00;19,26;50,05;23,33;;Data er manuelt kontrolleret
27-02-2020 14:00:00;17,91;48,86;21,68;;Data er manuelt kontrolleret
27-02-2020 13:30:00;16,39;50,62;20,85;;Data er manuelt kontrolleret
27-02-2020 13:00:00;17,17;48,37;22,48;;Data er manuelt kontrolleret
27-02-2020 12:30:00;15,62;50,35;20,05;;Data er manuelt kontrolleret
27-02-2020 12:00:00;15,69;52,35;20,77;;Data er manuelt kontrolleret
27-02-2020 11:30:00;15,5;52,39;20,11;;Data er manuelt kontrolleret
27-02-2020 11:00:00;11,81;56,84;14,99;;Data er manuelt kontrolleret
27-02-2020 10:30:00;11,17;56,48;14,95;;Data er manuelt kontrolleret
27-02-2020 10:00:00;12,37;56,03;16,4;;Data er manuelt kontrolleret
